,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
24,5945,4267,Private room,Manhattan,Upper West Side,63.0,4.5,,,,120.0,1.0,40.791046,-73.974345,2015-09-10 02:58:38.962058
25,5947,10889,Entire home/apt,Brooklyn,Williamsburg,134.0,4.5,4.0,2.0,1.0,250.0,2.0,40.719935,-73.961969,2015-09-10 02:58:38.962058
26,6011,11481,Entire home/apt,Brooklyn,Gowanus,120.0,4.5,4.0,1.0,1.0,165.0,3.0,40.671404,-73.992322,2015-09-10 02:58:38.962058
27,6090,11975,Entire home/apt,Manhattan,West Village,14.0,5.0,1.0,1.0,1.0,3600.0,90.0,40.735305,-74.005247,2015-09-10 02:58:38.962058
28,6103,5871,Entire home/apt,Brooklyn,Crown Heights,12.0,4.5,,,,180.0,4.0,40.674522,-73.941096,2015-09-10 02:58:38.962058
29,6111,12169,Private room,Brooklyn,Greenpoint,91.0,4.5,2.0,1.0,,99.0,2.0,40.719211,-73.951231,2015-09-10 02:58:38.962058
30,6171,12712,Entire home/apt,Manhattan,Lower East Side,147.0,4.5,3.0,1.0,1.0,150.0,1.0,40.720735,-73.982107,2015-09-10 02:58:38.962058
31,6202,12869,Entire home/apt,Manhattan,East Village,13.0,4.5,2.0,1.0,1.0,250.0,3.0,40.724708,-73.981569,2015-09-10 02:58:38.962058
32,6365,13654,Private room,Manhattan,Harlem,11.0,4.5,2.0,1.0,1.0,75.0,1.0,40.810858,-73.941656,2015-09-10 02:58:38.962058
33,6990,16800,Private room,Manhattan,East Harlem,151.0,5.0,1.0,1.0,1.0,95.0,4.0,40.789624,-73.94802,2015-09-10 02:58:38.962058
34,7036,53179,Private room,Brooklyn,Kensington,4.0,5.0,,,,59.0,3.0,40.645223,-73.98293,2015-09-10 02:58:38.962058
35,7064,17297,Private room,Brooklyn,Williamsburg,8.0,5.0,2.0,1.0,1.0,125.0,2.0,40.712643,-73.958624,2015-09-10 02:58:38.962058
36,7097,17571,Entire home/apt,Brooklyn,Fort Greene,82.0,5.0,,,,225.0,2.0,40.691685,-73.971845,2015-09-10 02:58:38.962058
37,7131,17985,Entire home/apt,Manhattan,Chinatown,38.0,4.0,,,,160.0,5.0,40.713982,-73.99614,2015-09-10 02:58:38.962058
38,7258,18729,Entire home/apt,Brooklyn,Gowanus,10.0,5.0,4.0,2.0,2.0,375.0,3.0,40.67666,-73.987536,2015-09-10 02:58:38.962058
39,7503,19852,Entire home/apt,Manhattan,East Harlem,8.0,5.0,2.0,1.0,1.0,165.0,5.0,40.807817,-73.93892,2015-09-10 02:58:38.962058
40,7540,19969,Entire home/apt,Manhattan,SoHo,52.0,5.0,,,,585.0,1.0,40.724282,-73.997793,2015-09-10 02:58:38.962058
41,7573,20149,Private room,Brooklyn,Williamsburg,46.0,5.0,,,,69.0,4.0,40.707304,-73.940978,2015-09-10 02:58:38.962058
42,7816,21286,Entire home/apt,Manhattan,Upper West Side,9.0,5.0,4.0,1.0,1.0,225.0,2.0,40.78819,-73.96822,2015-09-10 02:58:38.962058
43,8024,22486,Private room,Brooklyn,Park Slope,77.0,4.5,,1.0,3.0,130.0,,40.680694,-73.977058,2015-09-10 02:58:38.962058
44,8025,22486,Private room,Brooklyn,Park Slope,17.0,4.5,3.0,1.0,3.0,120.0,1.0,40.679895,-73.977976,2015-09-10 02:58:38.962058
45,8110,22486,Private room,Brooklyn,Park Slope,39.0,4.5,,,,130.0,1.0,40.680006,-73.978645,2015-09-10 02:58:38.962058
46,8225,2758,Private room,Manhattan,Harlem,82.0,4.5,2.0,1.0,1.0,49.0,,40.799034,-73.954063,2015-09-10 02:58:38.962058
47,8270,23843,Entire home/apt,Manhattan,Lower East Side,15.0,5.0,2.0,1.0,1.0,175.0,5.0,40.719984,-73.986623,2015-09-10 02:58:38.962058
48,8343,24222,Entire home/apt,Manhattan,East Village,9.0,5.0,,3.0,1.5,375.0,4.0,40.724808,-73.980565,2015-09-10 02:58:38.962058
49,8490,25183,Entire home/apt,Brooklyn,Bedford-Stuyvesant,36.0,4.5,5.0,1.0,1.0,150.0,2.0,40.683711,-73.940278,2015-09-10 02:58:38.962058
50,9073,28738,Entire home/apt,Manhattan,Battery Park City,0.0,,2.0,1.0,1.0,300.0,3.0,40.705505,-74.017656,2015-09-10 02:58:38.962058
51,9123,29096,Entire home/apt,Manhattan,East Village,167.0,5.0,,,,135.0,3.0,40.72511,-73.984501,2015-09-10 02:58:38.962058
52,9357,30193,Entire home/apt,Manhattan,Hell's Kitchen,40.0,4.5,2.0,,1.0,150.0,8.0,40.767154,-73.985329,2015-09-10 02:58:38.962058
53,9529,30990,Entire home/apt,Manhattan,West Village,109.0,5.0,2.0,1.0,1.0,249.0,1.0,40.735818,-74.008837,2015-09-10 02:58:38.962058
54,9657,21904,Entire home/apt,Manhattan,East Village,8.0,4.5,,,,240.0,2.0,40.729198,-73.985415,2015-09-10 02:58:38.962058
55,9668,32294,Private room,Manhattan,Harlem,180.0,4.5,2.0,1.0,1.0,50.0,3.0,40.822452,-73.951036,2015-09-10 02:58:38.962058
56,9680,32330,Entire home/apt,Manhattan,East Village,74.0,4.0,4.0,,,130.0,,40.724135,-73.978098,2015-09-10 02:58:38.962058
57,9782,32169,Private room,Brooklyn,Greenpoint,129.0,4.0,,,,70.0,3.0,40.722193,-73.937619,2015-09-10 02:58:38.962058
58,9783,32294,Private room,Manhattan,Harlem,186.0,4.5,,,,50.0,3.0,40.821302,-73.953183,2015-09-10 02:58:38.962058
59,9896,33279,Private room,Brooklyn,Clinton Hill,31.0,4.0,,,,89.0,4.0,40.695366,-73.968633,2015-09-10 02:58:38.962058
60,9985,32330,Entire home/apt,Manhattan,East Village,83.0,4.5,2.0,,1.0,130.0,,40.723502,-73.978423,2015-09-10 02:58:38.962058
61,10207,35017,Entire home/apt,Manhattan,East Village,20.0,5.0,3.0,1.0,1.0,160.0,,40.72592,-73.987364,2015-09-10 02:58:38.962058
62,10423,36017,Entire home/apt,Brooklyn,Prospect Heights,83.0,4.0,,,,131.0,7.0,40.673943,-73.966039,2015-09-10 02:58:38.962058
63,10452,35935,Private room,Brooklyn,Bedford-Stuyvesant,49.0,4.5,3.0,1.0,,60.0,1.0,40.683103,-73.954731,2015-09-10 02:58:38.962058
64,10767,38649,Private room,Manhattan,Greenwich Village,125.0,4.5,,,,101.0,3.0,40.728022,-74.000844,2015-09-10 02:58:38.962058
65,10950,39636,Private room,Brooklyn,Clinton Hill,36.0,5.0,4.0,1.0,1.0,110.0,2.0,40.68775,-73.964796,2015-09-10 02:58:38.962058
66,10962,9744,Private room,Brooklyn,South Slope,98.0,5.0,,,,89.0,4.0,40.668693,-73.987798,2015-09-10 02:58:38.962058
67,10994,33279,Entire home/apt,Manhattan,East Village,33.0,4.5,3.0,0.0,1.0,150.0,1.0,40.729975,-73.983228,2015-09-10 02:58:38.962058
68,11705,44136,Entire home/apt,Brooklyn,Park Slope,7.0,5.0,4.0,2.0,1.0,250.0,5.0,40.669005,-73.982912,2015-09-10 02:58:38.962058
69,11708,44145,Entire home/apt,Brooklyn,Bushwick,85.0,4.5,,,,80.0,3.0,40.701856,-73.92745,2015-09-10 02:58:38.962058
70,11777,32330,Entire home/apt,Manhattan,East Village,64.0,4.0,,,,375.0,,40.722957,-73.977921,2015-09-10 02:58:38.962058
71,11793,32105,Entire home/apt,Manhattan,East Village,7.0,5.0,1.0,1.0,1.0,140.0,10.0,40.730049,-73.986955,2015-09-10 02:58:38.962058
72,11900,45016,Entire home/apt,Brooklyn,Bedford-Stuyvesant,103.0,4.5,,,,160.0,3.0,40.690177,-73.952223,2015-09-10 02:58:38.962058
73,11929,45324,Private room,Queens,Jamaica,,4.0,,,,42.0,7.0,40.671664,-73.781145,2015-09-10 02:58:38.962058
74,11930,45324,Private room,Queens,Jamaica,2.0,3.0,2.0,1.0,1.0,42.0,7.0,40.671446,-73.77979,2015-09-10 02:58:38.962058
75,11931,45324,Private room,Queens,Jamaica,6.0,3.5,,,,42.0,3.0,40.671605,-73.779671,2015-09-10 02:58:38.962058
76,11943,45445,Private room,Brooklyn,Flatbush,0.0,,1.0,1.0,1.0,150.0,1.0,40.637023,-73.963272,2015-09-10 02:58:38.962058
77,12048,7549,Shared room,Manhattan,Lower East Side,132.0,5.0,2.0,1.0,1.0,45.0,1.0,40.714009,-73.989171,2015-09-10 02:58:38.962058
78,12303,47618,Private room,Brooklyn,Fort Greene,21.0,5.0,,,,126.0,7.0,40.696731,-73.975839,2015-09-10 02:58:38.962058
79,12370,48143,Entire home/apt,Manhattan,Murray Hill,9.0,5.0,,,,5100.0,60.0,40.749465,-73.975402,2015-09-10 02:58:38.962058
80,12382,48247,Entire home/apt,Brooklyn,Crown Heights,126.0,4.5,5.0,2.0,1.0,115.0,3.0,40.673762,-73.941065,2015-09-10 02:58:38.962058
81,12579,49366,Entire home/apt,Brooklyn,Clinton Hill,13.0,5.0,3.0,2.0,2.0,315.0,3.0,40.684782,-73.966745,2015-09-10 02:58:38.962058
82,12596,62745,Entire home/apt,Manhattan,Upper East Side,71.0,4.5,5.0,2.0,1.0,150.0,1.0,40.770581,-73.950761,2015-09-10 02:58:38.962058
83,12622,49623,Private room,Manhattan,East Village,28.0,5.0,,,,59.0,10.0,40.722214,-73.98366,2015-09-10 02:58:38.962058
84,12639,48143,Entire home/apt,Manhattan,Murray Hill,2.0,4.5,2.0,,1.0,235.0,7.0,40.747817,-73.976222,2015-09-10 02:58:38.962058
85,12902,49163,Private room,Brooklyn,Williamsburg,20.0,5.0,2.0,1.0,1.0,175.0,3.0,40.713927,-73.939808,2015-09-10 02:58:38.962058
86,12937,50124,Private room,Queens,Long Island City,100.0,5.0,4.0,1.0,1.0,120.0,3.0,40.747708,-73.947395,2015-09-10 02:58:38.962058
87,12940,50148,Entire home/apt,Brooklyn,Bedford-Stuyvesant,29.0,4.5,,,,150.0,4.0,40.681112,-73.955911,2015-09-10 02:58:38.962058
88,13002,22486,Entire home/apt,Brooklyn,Williamsburg,6.0,4.0,4.0,0.0,2.0,130.0,2.0,40.710961,-73.94684,2015-09-10 02:58:38.962058
89,13076,50912,Private room,Brooklyn,Prospect Heights,7.0,4.5,,,,75.0,1.0,40.675045,-73.964366,2015-09-10 02:58:38.962058
90,13121,27848,Private room,Queens,Jamaica,57.0,4.5,4.0,1.0,1.0,68.0,2.0,40.67117,-73.765764,2015-09-10 02:58:38.962058
91,13362,52043,Entire home/apt,Brooklyn,Williamsburg,55.0,4.5,,,,190.0,2.0,40.715022,-73.958098,2015-09-10 02:58:38.962058
92,13380,52233,Entire home/apt,Brooklyn,Williamsburg,4.0,5.0,,,,100.0,7.0,40.712523,-73.958105,2015-09-10 02:58:38.962058
93,13394,52335,Private room,Brooklyn,Fort Greene,84.0,4.5,,,,80.0,3.0,40.691424,-73.973758,2015-09-10 02:58:38.962058
94,13414,52451,Entire home/apt,Brooklyn,Williamsburg,35.0,4.5,,,,50.0,5.0,40.717865,-73.959077,2015-09-10 02:58:38.962058
95,13488,52751,Entire home/apt,Manhattan,West Village,60.0,4.5,,,,207.0,5.0,40.73705,-74.0068,2015-09-10 02:58:38.962058
96,13495,52788,Entire home/apt,Manhattan,Upper East Side,19.0,4.5,3.0,1.0,1.0,199.0,4.0,40.78742,-73.955473,2015-09-10 02:58:38.962058
97,13552,7612,Entire home/apt,Manhattan,Upper West Side,30.0,4.5,2.0,0.0,1.0,145.0,,40.778976,-73.981714,2015-09-10 02:58:38.962058
98,13808,54275,Private room,Brooklyn,Bedford-Stuyvesant,56.0,5.0,2.0,1.0,1.0,90.0,1.0,40.680426,-73.939337,2015-09-10 02:58:38.962058
99,13910,45324,Private room,Queens,Jamaica,6.0,4.0,,,,42.0,3.0,40.671667,-73.781543,2015-09-10 02:58:38.962058
100,13974,41437,Entire home/apt,Brooklyn,Fort Greene,49.0,5.0,,,,200.0,1.0,40.692125,-73.973473,2015-09-10 10:11:52.641673
101,14074,55298,Entire home/apt,Manhattan,Chelsea,91.0,4.0,,,,160.0,21.0,40.739491,-73.996074,2015-09-10 02:58:38.962058
102,14287,56094,Entire home/apt,Manhattan,Upper West Side,20.0,5.0,,,,170.0,1.0,40.786352,-73.970082,2015-09-10 15:54:58.457751
103,14290,56104,Entire home/apt,Brooklyn,Williamsburg,33.0,5.0,2.0,2.0,1.0,190.0,6.0,40.704202,-73.935597,2015-09-10 02:58:38.962058
104,14314,56246,Entire home/apt,Brooklyn,Greenpoint,52.0,5.0,,,,149.0,3.0,40.734424,-73.952611,2015-09-10 02:58:38.962058
105,14322,56284,Entire home/apt,Manhattan,Kips Bay,4.0,5.0,4.0,1.0,1.0,200.0,7.0,40.739612,-73.980743,2015-09-10 02:58:38.962058
106,14374,2339,Entire home/apt,Manhattan,East Village,98.0,4.5,,,,270.0,3.0,40.722071,-73.983963,2015-09-10 02:58:38.962058
107,14377,56512,Entire home/apt,Brooklyn,Williamsburg,57.0,5.0,2.0,1.0,1.0,170.0,5.0,40.708808,-73.959302,2015-09-10 02:58:38.962058
108,14434,7356,Private room,Brooklyn,Bedford-Stuyvesant,52.0,4.5,2.0,1.0,,50.0,2.0,40.687757,-73.950158,2015-09-10 02:58:38.962058
109,14478,56944,Private room,Manhattan,Gramercy,13.0,5.0,,,,79.0,1.0,40.735424,-73.979913,2015-09-10 02:58:38.962058
110,14580,56944,Entire home/apt,Manhattan,Gramercy,64.0,4.0,,,,129.0,1.0,40.737222,-73.981109,2015-09-10 02:58:38.962058
111,14694,55469,Private room,Brooklyn,Flatbush,5.0,5.0,2.0,1.0,2.0,145.0,4.0,40.636053,-73.960257,2015-09-10 02:58:38.962058
112,14699,55469,Entire home/apt,Brooklyn,Flatbush,,3.0,,,,385.0,7.0,40.635976,-73.960241,2015-09-10 02:58:38.962058
113,14708,55469,Private room,Brooklyn,Flatbush,6.0,5.0,,,,135.0,4.0,40.634708,-73.960777,2015-09-10 02:58:38.962058
114,14779,50148,Entire home/apt,Brooklyn,Bedford-Stuyvesant,49.0,4.0,5.0,1.0,1.0,150.0,4.0,40.679805,-73.955833,2015-09-10 02:58:38.962058
115,14983,58979,Private room,Manhattan,Chelsea,28.0,5.0,2.0,1.0,1.0,165.0,4.0,40.743612,-73.999459,2015-09-10 02:58:38.962058
116,14991,59023,Private room,Manhattan,Lower East Side,14.0,5.0,1.0,1.0,1.0,110.0,5.0,40.720035,-73.991041,2015-09-10 02:58:38.962058
117,15049,59254,Entire home/apt,Manhattan,Upper East Side,51.0,4.0,,,,159.0,1.0,40.772958,-73.949482,2015-09-10 02:58:38.962058
118,15105,59391,Entire home/apt,Brooklyn,Greenpoint,42.0,4.5,5.0,2.0,1.0,6000.0,30.0,40.721047,-73.941676,2015-09-10 02:58:38.962058
119,15110,3647,Entire home/apt,Queens,Elmhurst,4.0,4.5,3.0,2.0,1.0,89.0,5.0,40.732708,-73.882002,2015-09-10 02:58:38.962058
120,15220,59734,Private room,Manhattan,Hell's Kitchen,117.0,4.5,1.0,1.0,1.0,69.0,4.0,40.75531,-73.992929,2015-09-10 02:58:38.962058
121,15230,59777,Entire home/apt,Brooklyn,Bedford-Stuyvesant,7.0,4.5,,,,207.0,2.0,40.686616,-73.932752,2015-09-10 02:58:38.962058
122,15338,32169,Private room,Brooklyn,Greenpoint,88.0,4.0,3.0,1.0,1.5,70.0,3.0,40.724011,-73.93788,2015-09-10 02:58:38.962058
123,15341,60049,Entire home/apt,Manhattan,SoHo,8.0,4.5,,,,4550.0,28.0,40.722098,-73.99775,2015-09-10 02:58:38.962058
124,15345,60089,Private room,Manhattan,Harlem,86.0,4.5,2.0,1.0,1.0,75.0,1.0,40.80447,-73.953634,2015-09-10 04:50:26.113977
125,15352,60185,Private room,Manhattan,Theater District,1.0,,2.0,1.0,1.0,200.0,2.0,40.761904,-73.986151,2015-09-10 02:58:38.962058
126,15385,60252,Private room,Brooklyn,Williamsburg,16.0,4.5,,,,95.0,2.0,40.711851,-73.96204,2015-09-10 02:58:38.962058
127,15441,60584,Entire home/apt,Manhattan,Harlem,4.0,5.0,2.0,1.0,1.0,120.0,5.0,40.828855,-73.942837,2015-09-10 02:58:38.962058
128,15491,59777,Private room,Brooklyn,Bedford-Stuyvesant,4.0,4.0,2.0,1.0,1.0,69.0,2.0,40.686846,-73.932448,2015-09-10 02:58:38.962058
129,15493,59777,Private room,Brooklyn,Bedford-Stuyvesant,22.0,4.0,,,,59.0,2.0,40.685238,-73.931434,2015-09-10 02:58:38.962058
130,15509,59777,Private room,Brooklyn,Bedford-Stuyvesant,13.0,4.0,,,,59.0,2.0,40.685384,-73.932709,2015-09-10 02:58:38.962058
131,15517,60810,Private room,Manhattan,Lower East Side,43.0,4.5,,,,90.0,2.0,40.717602,-73.991785,2015-09-10 02:58:38.962058
132,15688,61414,Entire home/apt,Brooklyn,Bedford-Stuyvesant,63.0,4.5,,,,159.0,4.0,40.683928,-73.958006,2015-09-10 02:58:38.962058
133,15700,61446,Entire home/apt,Manhattan,East Harlem,63.0,4.5,2.0,1.0,1.0,165.0,5.0,40.78625,-73.951161,2015-09-10 02:58:38.962058
134,15712,61494,Entire home/apt,Manhattan,Lower East Side,26.0,5.0,,,,155.0,2.0,40.719978,-73.988811,2015-09-10 02:58:38.962058
135,15729,61531,Private room,Brooklyn,Red Hook,20.0,4.0,2.0,1.0,,89.0,1.0,40.676947,-74.011209,2015-09-10 02:58:38.962058
136,15875,61862,Private room,Queens,Astoria,52.0,5.0,,,,70.0,1.0,40.76817,-73.920448,2015-09-10 02:58:38.962058
137,15940,62330,Entire home/apt,Manhattan,Upper East Side,53.0,5.0,,,,169.0,1.0,40.767717,-73.959856,2015-09-10 02:58:38.962058
138,15944,62352,Entire home/apt,Brooklyn,Prospect Heights,30.0,5.0,,,,145.0,4.0,40.676864,-73.969681,2015-09-10 02:58:38.962058
139,15962,62407,Entire home/apt,Manhattan,Lower East Side,55.0,4.5,2.0,1.0,1.0,130.0,3.0,40.722156,-73.986347,2015-09-10 02:58:38.962058
140,16008,62132,Entire home/apt,Brooklyn,Williamsburg,28.0,5.0,,,,125.0,2.0,40.714282,-73.945124,2015-09-10 02:58:38.962058
141,16089,656594,Entire home/apt,Manhattan,Upper East Side,106.0,4.5,4.0,1.0,1.0,3300.0,28.0,40.769407,-73.950498,2015-09-10 02:58:38.962058
142,16326,63588,Entire home/apt,Brooklyn,Prospect Heights,76.0,5.0,,,,349.0,5.0,40.678105,-73.964284,2015-09-10 02:58:38.962058
143,16338,63613,Private room,Brooklyn,Fort Greene,20.0,4.5,2.0,1.0,1.0,65.0,8.0,40.68985,-73.969478,2015-09-10 02:58:38.962058
144,16421,63924,Private room,Manhattan,Hell's Kitchen,145.0,4.5,2.0,1.0,1.0,100.0,4.0,40.759786,-73.991193,2015-09-10 02:58:38.962058
145,16422,63945,Private room,Brooklyn,Flatbush,25.0,5.0,1.0,1.0,1.0,85.0,1.0,40.654234,-73.959209,2015-09-10 02:58:38.962058
146,16425,63955,Private room,Manhattan,Hell's Kitchen,4.0,4.5,,,,130.0,3.0,40.768661,-73.985458,2015-09-10 02:58:38.962058
147,16486,64164,Entire home/apt,Manhattan,Lower East Side,68.0,4.5,4.0,1.0,1.0,180.0,4.0,40.721275,-73.986718,2015-09-10 02:58:38.962058
148,16550,64334,Entire home/apt,Brooklyn,Williamsburg,4.0,4.5,2.0,1.0,1.0,90.0,3.0,40.708134,-73.967338,2015-09-10 02:58:38.962058
149,16580,64442,Private room,Manhattan,East Village,81.0,4.5,,,,90.0,1.0,40.726488,-73.979035,2015-09-10 02:58:38.962058
150,16595,64522,Entire home/apt,Brooklyn,Williamsburg,69.0,4.5,,,,165.0,3.0,40.70933,-73.967918,2015-09-10 02:58:38.962058
151,16701,64894,Entire home/apt,Manhattan,Upper West Side,68.0,5.0,,,,185.0,3.0,40.789431,-73.976305,2015-09-10 02:58:38.962058
152,16737,65059,Private room,Manhattan,East Village,189.0,4.5,,,,120.0,1.0,40.724754,-73.982409,2015-09-10 02:58:38.962058
153,16794,65197,Entire home/apt,Manhattan,West Village,14.0,4.5,3.0,1.0,1.0,150.0,2.0,40.738116,-73.999777,2015-09-10 02:58:38.962058
154,16821,4396,Private room,Manhattan,East Village,23.0,4.5,1.0,1.0,1.0,79.0,3.0,40.722982,-73.984736,2015-09-10 02:58:38.962058
155,16928,65676,Entire home/apt,Manhattan,Lower East Side,33.0,4.5,,,,114.0,7.0,40.721684,-73.993426,2015-09-10 02:58:38.962058
156,16971,65823,Entire home/apt,Brooklyn,Sunset Park,26.0,5.0,,,,195.0,5.0,40.659132,-73.992736,2015-09-10 02:58:38.962058
157,16974,65837,Entire home/apt,Manhattan,East Harlem,92.0,5.0,,,,225.0,4.0,40.801642,-73.939221,2015-09-10 02:58:38.962058
158,16990,59777,Private room,Brooklyn,Bedford-Stuyvesant,5.0,4.5,2.0,1.0,,59.0,2.0,40.684932,-73.931661,2015-09-10 02:58:38.962058
159,17052,66087,Entire home/apt,Brooklyn,Bay Ridge,48.0,4.5,,,,99.0,3.0,40.635015,-74.034265,2015-09-10 02:58:38.962058
160,17092,66243,Private room,Manhattan,Hell's Kitchen,7.0,4.0,,,,95.0,20.0,40.763419,-73.988654,2015-09-10 02:58:38.962058
161,17122,66346,Private room,Manhattan,Upper West Side,98.0,5.0,,,,130.0,4.0,40.795007,-73.963289,2015-09-10 02:58:38.962058
162,17135,66397,Entire home/apt,Brooklyn,Greenpoint,26.0,4.5,,,,105.0,1.0,40.722661,-73.949066,2015-09-10 02:58:38.962058
163,17226,4267,Entire home/apt,Manhattan,Upper West Side,28.0,4.5,4.0,2.0,1.0,170.0,1.0,40.787955,-73.976837,2015-09-10 02:58:38.962058
164,17240,59777,Private room,Brooklyn,Bedford-Stuyvesant,21.0,4.0,2.0,1.0,1.0,69.0,2.0,40.685112,-73.932396,2015-09-10 02:58:38.962058
165,17296,67105,Entire home/apt,Manhattan,Battery Park City,22.0,5.0,4.0,1.0,1.0,320.0,5.0,40.709446,-74.016649,2015-09-10 02:58:38.962058
166,17297,67105,Entire home/apt,Brooklyn,Bedford-Stuyvesant,26.0,4.0,,3.0,1.0,220.0,5.0,40.68134,-73.936367,2015-09-10 02:58:38.962058
167,17298,67105,Entire home/apt,Brooklyn,Bedford-Stuyvesant,20.0,4.5,,,,200.0,5.0,40.682906,-73.936638,2015-09-10 02:58:38.962058
168,17299,67105,Entire home/apt,Brooklyn,Bedford-Stuyvesant,26.0,4.0,,3.0,1.0,200.0,5.0,40.68276,-73.935026,2015-09-10 02:58:38.962058
169,17453,67744,Shared room,Manhattan,Lower East Side,0.0,,2.0,1.0,1.0,135.0,1.0,40.718141,-73.984933,2015-09-10 02:58:38.962058
170,17535,55021,Private room,Manhattan,Chinatown,44.0,5.0,2.0,1.0,1.0,120.0,5.0,40.716627,-73.993329,2015-09-10 02:58:38.962058
171,18127,69829,Entire home/apt,Manhattan,East Village,15.0,5.0,2.0,1.0,1.0,190.0,5.0,40.72828,-73.988012,2015-09-10 02:58:38.962058
172,18152,69942,Private room,Manhattan,Upper East Side,91.0,4.5,,,,100.0,4.0,40.769689,-73.951185,2015-09-10 02:58:38.962058
173,18198,70091,Private room,Queens,Woodside,22.0,5.0,2.0,1.0,1.0,70.0,10.0,40.750382,-73.903339,2015-09-10 02:58:38.962058
174,18590,71512,Private room,Brooklyn,Fort Greene,73.0,5.0,2.0,1.0,2.5,85.0,3.0,40.693593,-73.971514,2015-09-10 02:58:38.962058
175,18728,71876,Private room,Manhattan,Chelsea,93.0,5.0,3.0,1.0,2.5,125.0,4.0,40.742463,-74.001964,2015-09-10 02:58:38.962058
176,18764,72014,Entire home/apt,Brooklyn,Williamsburg,47.0,4.5,4.0,2.0,1.0,129.0,3.0,40.71154,-73.96112,2015-09-10 02:58:38.962058
