,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
19091,4988603,10212420,Private room,Manhattan,Greenwich Village,2,4.5,2.0,1.0,1.0,103.0,1.0,40.729129,-73.997544,2015-08-10 21:44:27.340600
19092,4988633,25720330,Private room,Manhattan,Upper West Side,6,5.0,1.0,1.0,1.0,90.0,1.0,40.793064,-73.967838,2015-08-11 02:49:44.559871
19093,4988660,25612960,Private room,Manhattan,Harlem,0,,2.0,1.0,1.0,72.0,1.0,40.81286,-73.941655,2015-08-10 21:44:27.340600
19094,4988687,25720293,Entire home/apt,Manhattan,Chelsea,5,5.0,2.0,1.0,1.0,698.0,3.0,40.744811,-74.001485,2015-08-10 21:44:27.340600
19095,4988777,1763729,Entire home/apt,Brooklyn,Bedford-Stuyvesant,1,5.0,4.0,2.0,1.0,100.0,2.0,40.680014,-73.943337,2015-08-10 21:44:27.340600
19096,4990289,25728891,Private room,Manhattan,Harlem,1,,2.0,1.0,1.0,60.0,1.0,40.828732,-73.938281,2015-08-10 23:54:36.679918
19097,4992462,3078961,Shared room,Manhattan,Upper West Side,2,5.0,1.0,1.0,1.0,100.0,1.0,40.791182,-73.97232,2015-08-10 21:44:27.340600
19098,4992483,25740061,Entire home/apt,Manhattan,Greenwich Village,1,3.0,3.0,1.0,1.0,350.0,1.0,40.732399,-73.992933,2015-08-10 21:44:27.340600
19099,4992522,8174352,Private room,Brooklyn,Green-Wood Cemetery,0,,1.0,1.0,1.0,65.0,1.0,40.657445,-73.997432,2015-08-10 21:44:27.340600
19100,4992587,2339384,Private room,Brooklyn,Crown Heights,1,5.0,2.0,1.0,1.0,50.0,1.0,40.676482,-73.960524,2015-08-10 22:39:09.322236
19101,4992809,4540090,Entire home/apt,Brooklyn,South Slope,9,5.0,3.0,0.0,1.0,120.0,3.0,40.664576,-73.980592,2015-08-10 21:44:27.340600
19102,4992824,25741759,Private room,Manhattan,Midtown,20,4.0,2.0,1.0,1.0,60.0,2.0,40.745806,-73.985557,2015-08-10 21:44:27.340600
19103,4992893,25713312,Private room,Manhattan,Stuyvesant Town,0,,2.0,1.0,1.0,175.0,3.0,40.733385,-73.980473,2015-08-10 21:44:27.340600
19104,4993422,25744379,Entire home/apt,Queens,Astoria,3,5.0,2.0,1.0,1.0,135.0,1.0,40.769581,-73.922231,2015-08-10 21:44:27.340600
19105,4993488,769717,Private room,Brooklyn,Greenpoint,2,5.0,1.0,1.0,1.0,45.0,20.0,40.731222,-73.952734,2015-08-10 21:44:27.340600
19106,4993519,15527167,Entire home/apt,Manhattan,Harlem,3,4.0,3.0,2.0,1.0,1900.0,115.0,40.802508,-73.956059,2015-08-10 21:44:27.340600
19107,4993692,25745976,Private room,Manhattan,East Village,3,4.5,1.0,1.0,1.0,85.0,1.0,40.728091,-73.979527,2015-08-10 21:44:27.340600
19108,4993968,25745295,Entire home/apt,Brooklyn,Clinton Hill,24,5.0,5.0,2.0,1.0,295.0,3.0,40.688763,-73.96509,2015-08-10 21:44:27.340600
19109,4994077,25747916,Private room,Brooklyn,Midwood,0,,2.0,1.0,1.5,100.0,1.0,40.616128,-73.96154,2015-08-10 21:44:27.340600
19110,4994266,24620881,Entire home/apt,Manhattan,Midtown,7,5.0,2.0,0.0,1.0,125.0,1.0,40.757654,-73.964664,2015-08-10 21:44:27.340600
