,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
17,5135,7380,Private room,Manhattan,Harlem,205,5.0,4,1.0,1.0,103.0,1,40.818028,-73.947449,2014-10-18 10:48:12.698
18,5136,7378,Entire home/apt,Brooklyn,Sunset Park,1,5.0,4,3.0,1.5,289.0,4,40.661197,-73.994227,2014-10-18 10:53:18.582
19,5172,7386,Entire home/apt,Manhattan,Murray Hill,41,4.5,2,1.0,1.0,150.0,5,40.744958,-73.974201,2014-10-18 14:29:04.882
20,5178,8967,Private room,Manhattan,Midtown,196,4.5,2,1.0,1.0,85.0,1,40.764681,-73.983154,2014-10-18 15:02:45.828
21,5203,7490,Private room,Manhattan,Upper West Side,93,5.0,1,1.0,1.0,92.0,2,40.801779,-73.967229,2014-10-18 17:15:55.353
22,5216,7510,Entire home/apt,Manhattan,Flatiron District,28,4.0,4,2.0,1.0,220.0,2,40.743572,-73.989987,2014-10-18 18:27:35.346
23,5222,7516,Entire home/apt,Manhattan,East Village,92,5.0,2,1.0,1.0,168.0,10,40.727637,-73.979488,2014-10-18 18:58:34.512
24,5238,7549,Entire home/apt,Manhattan,Chinatown,86,4.5,3,1.0,1.0,168.0,1,40.713444,-73.990375,2014-10-18 20:24:59.220
25,5258,7611,Entire home/apt,Brooklyn,Williamsburg,42,5.0,2,1.0,1.0,156.0,2,40.710302,-73.964961,2014-10-18 22:22:19.945
26,5270,7626,Entire home/apt,Manhattan,Lower East Side,118,4.5,3,1.0,1.0,116.0,2,40.717605,-73.986643,2014-10-18 23:39:10.307
27,5295,7702,Entire home/apt,Manhattan,Upper West Side,27,4.5,2,1.0,1.0,157.0,2,40.803158,-73.965446,2014-10-19 10:24:30.868
28,5316,7746,Private room,Manhattan,Tribeca,4,4.5,1,1.0,,105.0,2,40.719354,-74.009209,2014-10-19 12:13:01.766
29,5441,7989,Private room,Manhattan,Hell's Kitchen,49,5.0,2,1.0,1.0,156.0,3,40.76076,-73.988667,2014-10-18 15:40:43.788
30,5489,8178,Entire home/apt,Brooklyn,South Slope,177,4.5,4,2.0,,168.0,1,40.669349,-73.987054,2014-10-18 19:59:50.235
31,5552,8380,Entire home/apt,Manhattan,West Village,48,5.0,2,1.0,1.0,227.0,1,40.736491,-74.010575,2014-10-19 10:29:24.005
32,5803,9744,Private room,Brooklyn,South Slope,105,4.5,2,1.0,,107.0,4,40.66829,-73.987791,2014-10-19 10:03:27.583
33,5818,2845,Private room,Manhattan,Hell's Kitchen,43,4.5,2,1.0,1.0,227.0,1,40.765304,-73.985214,2014-10-19 11:21:28.818
34,5862,2845,Entire home/apt,Manhattan,Hell's Kitchen,28,4.5,5,2.0,2.0,552.0,1,40.767376,-73.986467,2014-10-19 15:09:28.928
35,5945,4267,Private room,Manhattan,Upper West Side,60,4.5,2,1.0,1.0,139.0,1,40.791046,-73.974345,2014-10-18 14:57:11.918
36,5947,10889,Entire home/apt,Brooklyn,Williamsburg,100,5.0,4,2.0,1.0,290.0,2,40.719935,-73.961969,2014-10-18 15:07:17.725
37,6011,11481,Entire home/apt,Brooklyn,Gowanus,98,4.5,4,1.0,1.0,191.0,3,40.670615,-73.991445,2014-10-18 20:54:13.875
38,6103,5871,Entire home/apt,Brooklyn,Crown Heights,7,4.5,6,2.0,1.0,209.0,4,40.674522,-73.941096,2014-10-19 13:57:08.354
39,6111,12169,Private room,Brooklyn,Greenpoint,78,4.5,2,1.0,,150.0,2,40.719211,-73.951231,2014-10-19 14:32:30.865
40,6171,12712,Entire home/apt,Manhattan,Lower East Side,122,4.5,3,1.0,1.0,185.0,1,40.720735,-73.982107,2014-10-18 11:53:55.227
41,6177,2845,Private room,Manhattan,Hell's Kitchen,3,4.5,2,1.0,1.0,261.0,1,40.765062,-73.986386,2014-10-18 12:35:57.273
42,6288,13341,Private room,Manhattan,Kips Bay,34,5.0,2,1.0,1.0,197.0,4,40.739482,-73.983757,2014-10-18 23:04:17.855
43,6365,13654,Private room,Manhattan,Harlem,10,4.0,2,1.0,1.0,87.0,1,40.810858,-73.941656,2014-10-19 14:23:18.463
44,6436,14063,Entire home/apt,Brooklyn,Williamsburg,16,5.0,4,1.0,1.0,127.0,2,40.711308,-73.953555,2014-10-18 12:52:44.844
45,6775,7351,Private room,Brooklyn,Clinton Hill,34,4.5,4,1.0,1.0,86.0,2,40.684262,-73.964639,2014-10-18 20:31:23.516
46,6990,16800,Private room,Manhattan,East Harlem,131,5.0,1,1.0,1.0,110.0,4,40.789624,-73.94802,2014-10-18 16:48:11.481
47,7036,53179,Private room,Brooklyn,Kensington,4,5.0,2,1.0,0.5,81.0,3,40.645223,-73.98293,2014-10-18 21:00:14.103
48,7064,17297,Private room,Brooklyn,Williamsburg,7,5.0,2,1.0,1.0,185.0,2,40.712643,-73.958624,2014-10-18 23:49:28.714
49,7097,17571,Entire home/apt,Brooklyn,Fort Greene,65,5.0,2,1.0,1.0,221.0,2,40.691685,-73.971845,2014-10-19 11:17:03.252
50,7258,18729,Entire home/apt,Brooklyn,Gowanus,8,5.0,4,2.0,1.0,435.0,3,40.67666,-73.987536,2014-10-18 17:54:11.048
51,7385,19531,Entire home/apt,Manhattan,Midtown,8,5.0,3,1.0,1.5,290.0,2,40.752456,-73.966993,2014-10-19 14:06:10.686
52,7540,19969,Entire home/apt,Manhattan,SoHo,44,5.0,2,1.0,1.0,458.0,1,40.724282,-73.997793,2014-10-18 20:15:22.390
53,7626,20294,Entire home/apt,Manhattan,Midtown,3,5.0,2,1.0,1.0,290.0,3,40.751618,-73.982492,2014-10-19 12:46:12.239
54,7801,21207,Entire home/apt,Brooklyn,Williamsburg,10,5.0,4,2.0,1.0,319.0,3,40.718418,-73.957183,2014-10-18 20:42:26.677
55,7816,21286,Entire home/apt,Manhattan,Upper West Side,7,5.0,4,1.0,1.0,261.0,2,40.78819,-73.96822,2014-10-18 22:11:36.490
56,7966,4934,Entire home/apt,Brooklyn,Boerum Hill,31,4.5,2,1.0,,174.0,5,40.685611,-73.986734,2014-10-18 12:14:36.754
57,7970,10496,Entire home/apt,Manhattan,Flatiron District,31,4.0,4,2.0,1.0,209.0,4,40.743003,-73.990652,2014-10-18 12:41:55.096
58,8024,22486,Private room,Brooklyn,Park Slope,65,4.5,10,1.0,3.0,151.0,1,40.680694,-73.977058,2014-10-18 17:43:11.691
59,8025,22486,Private room,Brooklyn,Park Slope,15,4.5,3,1.0,3.0,133.0,1,40.679895,-73.977976,2014-10-18 17:48:35.344
60,8110,22486,Private room,Brooklyn,Park Slope,34,4.5,2,1.0,3.0,151.0,1,40.680006,-73.978645,2014-10-19 10:19:58.684
61,8225,2758,Private room,Manhattan,Harlem,69,4.5,2,1.0,1.0,57.0,3,40.799034,-73.954063,2014-10-18 12:36:16.776
62,8258,23684,Entire home/apt,Manhattan,Upper West Side,1,5.0,6,2.0,1.5,312.0,4,40.799521,-73.969146,2014-10-18 15:46:31.943
63,8270,23843,Entire home/apt,Manhattan,Lower East Side,15,5.0,2,1.0,1.0,203.0,5,40.719984,-73.986623,2014-10-18 16:48:22.568
64,8343,24222,Entire home/apt,Manhattan,East Village,8,5.0,6,3.0,1.5,435.0,3,40.724808,-73.980565,2014-10-18 23:44:54.226
65,8477,25137,Entire home/apt,Manhattan,Chelsea,17,4.5,4,1.0,1.0,185.0,10,40.750104,-73.995775,2014-10-18 12:07:55.616
66,8490,25183,Entire home/apt,Brooklyn,Bedford-Stuyvesant,31,4.5,5,1.0,1.0,174.0,2,40.683711,-73.940278,2014-10-18 13:29:46.678
67,8875,27661,Entire home/apt,Manhattan,Greenwich Village,2,5.0,2,1.0,1.0,215.0,3,40.728484,-74.000343,2014-10-19 10:03:49.647
68,9042,28578,Private room,Brooklyn,Greenpoint,0,,2,1.0,1.0,70.0,2,40.736043,-73.956183,2014-10-18 17:10:07.473
69,9123,29096,Entire home/apt,Manhattan,East Village,137,5.0,2,1.0,1.0,157.0,3,40.72511,-73.984501,2014-10-19 09:21:40.784
70,9357,30193,Entire home/apt,Manhattan,Hell's Kitchen,40,4.5,2,1.0,1.0,174.0,3,40.767154,-73.985329,2014-10-18 22:41:19.356
71,9361,7351,Entire home/apt,Brooklyn,Clinton Hill,5,4.0,4,1.0,1.0,220.0,1,40.684029,-73.964379,2014-10-18 23:10:37.803
72,9465,30876,Entire home/apt,Manhattan,Central Park,0,,2,1.0,1.0,261.0,2,40.790862,-73.965035,2014-10-19 16:55:29.458
73,9529,30990,Entire home/apt,Manhattan,West Village,92,5.0,2,1.0,1.0,290.0,1,40.735818,-74.008837,2014-10-18 14:57:53.207
74,9657,21904,Entire home/apt,Manhattan,East Village,6,4.5,2,1.0,1.0,232.0,2,40.731327,-73.983325,2014-10-19 11:17:10.303
75,9668,32294,Private room,Manhattan,Harlem,151,4.5,2,1.0,1.0,58.0,3,40.822452,-73.951036,2014-10-19 12:13:31.416
76,9680,32330,Entire home/apt,Manhattan,East Village,46,4.5,4,2.0,,151.0,3,40.724135,-73.978098,2014-10-19 13:20:55.102
77,9704,32045,Private room,Manhattan,Harlem,8,5.0,1,1.0,1.5,76.0,3,40.813053,-73.954662,2014-10-19 15:22:17.813
78,9782,32169,Private room,Brooklyn,Greenpoint,107,4.0,4,1.0,1.5,64.0,2,40.722193,-73.937619,2014-10-18 14:41:13.941
79,9783,32294,Private room,Manhattan,Harlem,160,4.5,2,1.0,,58.0,3,40.821302,-73.953183,2014-10-18 14:46:40.415
80,9896,33279,Private room,Brooklyn,Clinton Hill,28,4.5,2,1.0,1.0,93.0,1,40.695366,-73.968633,2014-10-19 09:48:22.232
81,9985,32330,Entire home/apt,Manhattan,East Village,64,4.5,2,1.0,1.0,151.0,3,40.723502,-73.978423,2014-10-18 09:25:16.117
82,10452,35935,Private room,Brooklyn,Bedford-Stuyvesant,44,4.5,3,1.0,,70.0,1,40.683103,-73.954731,2014-10-19 13:42:57.783
83,10767,38649,Private room,Manhattan,Greenwich Village,103,4.5,2,1.0,,127.0,4,40.728022,-74.000844,2014-10-18 10:48:41.335
84,10950,39636,Private room,Brooklyn,Clinton Hill,16,5.0,4,1.0,1.0,128.0,2,40.68775,-73.964796,2014-10-19 12:24:37.035
85,10962,9744,Private room,Brooklyn,South Slope,79,5.0,2,1.0,1.0,107.0,4,40.668693,-73.987798,2014-10-19 13:32:42.612
86,10980,39955,Entire home/apt,Manhattan,Midtown,86,5.0,2,1.0,1.0,261.0,5,40.750642,-73.970604,2014-10-19 14:57:37.850
87,10994,33279,Entire home/apt,Manhattan,East Village,24,4.0,2,0.0,1.0,203.0,1,40.729975,-73.983228,2014-10-19 16:15:42.941
88,11174,40979,Private room,Brooklyn,Bushwick,38,4.5,2,1.0,1.0,82.0,2,40.704575,-73.918694,2014-10-19 09:37:42.888
89,11396,42275,Entire home/apt,Manhattan,Tribeca,7,5.0,4,0.0,1.0,319.0,5,40.717011,-74.011094,2014-10-18 21:49:10.761
90,11531,42924,Private room,Brooklyn,Flatbush,0,,2,1.0,1.0,145.0,2,40.637187,-73.963527,2014-10-18 10:29:05.273
91,11636,21105,Entire home/apt,Manhattan,Murray Hill,2,4.5,4,1.0,1.0,348.0,14,40.743802,-73.973072,2014-10-18 20:15:39.403
92,11705,44136,Entire home/apt,Brooklyn,Park Slope,4,5.0,4,2.0,1.0,267.0,5,40.669005,-73.982912,2014-10-19 11:17:21.700
93,11777,32330,Entire home/apt,Manhattan,East Village,42,4.0,9,3.0,2.0,394.0,4,40.722957,-73.977921,2014-10-18 09:25:21.936
94,11793,32105,Entire home/apt,Manhattan,East Village,7,5.0,1,1.0,1.0,162.0,10,40.730049,-73.986955,2014-10-18 10:57:26.147
95,11900,45016,Entire home/apt,Brooklyn,Bedford-Stuyvesant,96,4.5,6,2.0,1.0,197.0,3,40.690177,-73.952223,2014-10-18 21:00:43.930
96,11929,45324,Private room,Queens,Jamaica,1,4.0,2,1.0,1.0,53.0,7,40.671664,-73.781145,2014-10-18 23:55:03.823
97,11930,45324,Private room,Queens,Jamaica,1,4.0,2,1.0,1.0,53.0,15,40.671446,-73.77979,2014-10-19 00:00:57.707
98,11931,45324,Private room,Queens,Jamaica,4,3.5,2,1.0,1.0,53.0,15,40.671605,-73.779671,2014-10-19 00:06:30.222
99,11983,45657,Entire home/apt,Manhattan,East Village,32,3.5,6,2.0,1.0,232.0,1,40.726606,-73.984795,2014-10-19 13:14:50.850
100,12048,7549,Shared room,Manhattan,Lower East Side,109,5.0,2,1.0,1.0,58.0,1,40.714009,-73.989171,2014-10-18 10:53:58.852
101,12192,46978,Private room,Manhattan,East Village,131,4.5,2,1.0,1.0,81.0,2,40.722901,-73.98199,2014-10-19 00:32:21.852
102,12303,47618,Private room,Brooklyn,Fort Greene,17,5.0,2,1.0,2.0,146.0,6,40.696311,-73.975327,2014-10-18 10:48:43.176
103,12343,47727,Entire home/apt,Manhattan,Harlem,63,5.0,3,1.0,1.0,174.0,3,40.81175,-73.944778,2014-10-18 14:47:01.246
104,12370,48143,Entire home/apt,Manhattan,Murray Hill,6,4.5,2,1.0,1.0,261.0,10,40.749465,-73.975402,2014-10-18 17:10:20.014
105,12382,48247,Entire home/apt,Brooklyn,Crown Heights,109,4.5,4,2.0,1.0,145.0,3,40.675944,-73.942316,2014-10-18 18:17:41.974
106,12397,48385,Entire home/apt,Brooklyn,Bedford-Stuyvesant,15,4.5,3,2.0,1.0,117.0,3,40.69196,-73.930369,2014-10-18 19:36:32.772
107,12511,48990,Private room,Manhattan,East Village,146,4.5,2,1.0,1.0,99.0,1,40.724407,-73.979003,2014-10-19 14:33:04.780
108,12543,49163,Entire home/apt,Brooklyn,Williamsburg,9,4.5,4,2.0,1.0,349.0,3,40.712227,-73.941463,2014-10-19 17:37:43.382
109,12549,49194,Private room,Manhattan,Harlem,3,4.5,2,1.0,1.0,87.0,1,40.82946,-73.94855,2014-10-18 09:49:33.908
110,12579,49366,Entire home/apt,Brooklyn,Clinton Hill,10,5.0,3,2.0,2.0,400.0,3,40.684782,-73.966745,2014-10-18 12:47:41.362
111,12595,49518,Private room,Manhattan,Hell's Kitchen,75,5.0,6,1.0,1.0,220.0,2,40.756101,-73.996303,2014-10-18 14:24:01.599
112,12596,62745,Entire home/apt,Manhattan,Upper East Side,62,4.5,5,2.0,1.0,174.0,1,40.770581,-73.950761,2014-10-18 14:29:42.786
113,12622,49623,Private room,Manhattan,East Village,14,5.0,2,1.0,1.0,68.0,11,40.722214,-73.98366,2014-10-18 16:49:16.288
114,12902,49163,Private room,Brooklyn,Williamsburg,19,4.5,2,1.0,1.0,203.0,3,40.713927,-73.939808,2014-10-18 18:59:05.160
115,12937,50124,Private room,Queens,Long Island City,72,5.0,4,1.0,1.0,174.0,3,40.747708,-73.947395,2014-10-18 22:17:11.058
116,12940,50148,Entire home/apt,Brooklyn,Bedford-Stuyvesant,24,4.0,4,1.0,1.0,174.0,4,40.681112,-73.955911,2014-10-18 22:36:13.368
117,13076,50912,Private room,Brooklyn,Prospect Heights,7,4.5,1,1.0,1.0,87.0,1,40.675045,-73.964366,2014-10-18 11:13:57.780
118,13082,50958,Entire home/apt,Manhattan,Chelsea,5,5.0,2,1.0,1.0,191.0,2,40.742949,-73.997707,2014-10-18 11:48:18.871
119,13121,27848,Private room,Queens,Jamaica,49,4.5,4,1.0,1.0,79.0,2,40.67117,-73.765764,2014-10-18 15:41:28.623
120,13394,52335,Private room,Brooklyn,Fort Greene,67,4.5,2,1.0,1.0,93.0,3,40.691424,-73.973758,2014-10-18 17:10:28.281
121,13488,52751,Entire home/apt,Manhattan,West Village,47,4.5,3,1.0,1.0,250.0,10,40.73705,-74.0068,2014-10-19 10:29:45.683
122,13532,17019,Entire home/apt,Manhattan,East Village,21,4.5,2,1.0,1.0,198.0,4,40.722067,-73.978555,2014-10-19 14:18:54.484
123,13749,53957,Entire home/apt,Brooklyn,Williamsburg,27,4.5,3,1.0,1.5,139.0,7,40.718857,-73.960727,2014-10-19 10:57:27.941
124,13808,54275,Private room,Brooklyn,Bedford-Stuyvesant,52,5.0,2,1.0,1.0,105.0,1,40.680426,-73.939337,2014-10-19 16:04:59.911
125,13910,45324,Private room,Queens,Jamaica,3,4.0,2,1.0,1.0,53.0,15,40.671667,-73.781543,2014-10-18 17:32:34.242
126,14074,55298,Entire home/apt,Manhattan,Chelsea,89,4.0,3,2.0,,186.0,21,40.739491,-73.996074,2014-10-19 17:05:57.988
127,14290,56104,Entire home/apt,Brooklyn,Williamsburg,25,5.0,2,2.0,1.0,278.0,6,40.704202,-73.935597,2014-10-19 13:33:09.858
128,14314,56246,Entire home/apt,Brooklyn,Greenpoint,36,5.0,4,1.0,1.0,173.0,3,40.733401,-73.951581,2014-10-19 15:33:49.097
129,14322,56284,Entire home/apt,Manhattan,Kips Bay,4,5.0,4,1.0,1.0,209.0,7,40.739612,-73.980743,2014-10-19 16:15:51.713
130,14374,2339,Entire home/apt,Manhattan,East Village,67,4.5,4,2.0,1.0,313.0,3,40.722071,-73.983963,2014-10-18 13:05:01.917
131,14377,56512,Entire home/apt,Brooklyn,Williamsburg,46,5.0,2,1.0,1.0,185.0,2,40.708808,-73.959302,2014-10-18 13:24:13.076
132,14415,56663,Private room,Manhattan,Chelsea,5,5.0,2,1.0,1.0,209.0,3,40.745604,-73.993994,2014-10-18 16:54:21.102
133,14434,7356,Private room,Brooklyn,Bedford-Stuyvesant,38,5.0,2,1.0,,58.0,2,40.687757,-73.950158,2014-10-18 18:39:56.847
134,14435,56793,Private room,Brooklyn,Carroll Gardens,19,5.0,1,1.0,1.0,75.0,3,40.678051,-74.000678,2014-10-18 18:45:22.268
135,14478,56944,Private room,Manhattan,Gramercy,13,4.5,2,1.0,,92.0,1,40.735424,-73.979913,2014-10-18 22:46:58.932
136,14539,57142,Entire home/apt,Brooklyn,Flatbush,101,4.5,5,2.0,1.0,160.0,3,40.637891,-73.968028,2014-10-19 12:52:23.978
137,14580,56944,Entire home/apt,Manhattan,Gramercy,51,4.0,6,2.0,1.0,115.0,1,40.737222,-73.981109,2014-10-19 16:27:17.968
138,14699,55469,Entire home/apt,Brooklyn,Flatbush,1,3.0,6,3.0,2.0,278.0,7,40.635976,-73.960241,2014-10-18 19:25:12.725
139,14708,55469,Entire home/apt,Brooklyn,Flatbush,5,5.0,2,1.0,2.0,156.0,4,40.634708,-73.960777,2014-10-18 20:15:59.946
140,14779,50148,Entire home/apt,Brooklyn,Bedford-Stuyvesant,42,4.0,5,1.0,1.0,174.0,4,40.679805,-73.955833,2014-10-19 11:27:24.179
141,14940,56663,Entire home/apt,Manhattan,Chelsea,22,4.5,7,2.0,1.0,516.0,3,40.749652,-73.999513,2014-10-18 18:06:17.901
142,14983,58979,Private room,Manhattan,Chelsea,19,5.0,2,1.0,1.0,191.0,3,40.743612,-73.999459,2014-10-18 22:05:51.708
143,15049,59254,Entire home/apt,Manhattan,Upper East Side,36,4.0,4,1.0,,185.0,5,40.772958,-73.949482,2014-10-19 12:41:26.445
144,15110,3647,Entire home/apt,Queens,Elmhurst,4,4.5,3,2.0,1.0,97.0,5,40.732708,-73.882002,2014-10-18 09:55:27.341
145,15120,59392,Entire home/apt,Brooklyn,Cobble Hill,17,4.5,4,1.0,1.0,203.0,2,40.686614,-73.993322,2014-10-18 10:54:03.492
146,15230,59777,Entire home/apt,Brooklyn,Bedford-Stuyvesant,7,4.5,6,3.0,,240.0,1,40.686616,-73.932752,2014-10-18 21:14:54.623
147,15338,32169,Private room,Brooklyn,Greenpoint,81,4.0,4,1.0,1.5,64.0,2,40.724011,-73.93788,2014-10-19 15:33:57.125
148,15352,60185,Private room,Manhattan,Theater District,0,,2,1.0,1.0,249.0,7,40.761904,-73.986151,2014-10-19 16:48:25.585
149,15385,60252,Private room,Brooklyn,Williamsburg,13,5.0,2,1.0,1.0,116.0,2,40.711698,-73.96407,2014-10-18 11:41:52.673
150,15491,59777,Private room,Brooklyn,Bedford-Stuyvesant,4,4.0,2,1.0,,80.0,1,40.686846,-73.932448,2014-10-18 21:44:13.063
151,15493,59777,Private room,Brooklyn,Bedford-Stuyvesant,21,4.0,2,1.0,,68.0,1,40.685238,-73.931434,2014-10-18 21:56:07.846
152,15509,59777,Private room,Brooklyn,Bedford-Stuyvesant,13,4.0,2,1.0,,68.0,1,40.685384,-73.932709,2014-10-18 23:35:13.275
153,15517,60810,Private room,Manhattan,Lower East Side,42,4.5,2,1.0,1.0,116.0,2,40.717602,-73.991785,2014-10-19 00:15:55.982
154,15639,61223,Entire home/apt,Brooklyn,Bedford-Stuyvesant,2,4.0,2,1.0,1.0,191.0,1,40.680869,-73.933318,2014-10-18 11:30:06.188
155,15656,61299,Entire home/apt,Brooklyn,Williamsburg,39,4.5,4,2.0,0.0,313.0,2,40.713606,-73.963952,2014-10-18 13:18:22.116
156,15688,61414,Entire home/apt,Brooklyn,Bedford-Stuyvesant,53,4.5,5,0.0,1.0,184.0,4,40.683928,-73.958006,2014-10-18 16:19:48.555
157,15711,61491,Entire home/apt,Manhattan,Upper East Side,37,4.5,6,2.0,1.0,325.0,3,40.770654,-73.952695,2014-10-18 18:22:59.061
158,15729,61531,Private room,Brooklyn,Red Hook,20,4.0,2,1.0,,103.0,1,40.676947,-74.011209,2014-10-18 20:00:28.966
159,15796,61414,Entire home/apt,Brooklyn,Clinton Hill,26,4.0,2,0.0,0.5,115.0,3,40.682092,-73.958808,2014-10-19 10:52:17.156
160,15875,61862,Private room,Queens,Astoria,49,5.0,3,1.0,1.0,70.0,1,40.76817,-73.920448,2014-10-18 09:36:21.699
161,15880,62122,Entire home/apt,Brooklyn,Prospect Park,5,5.0,2,1.0,1.0,174.0,7,40.660474,-73.963606,2014-10-18 10:14:59.230
162,15944,62352,Entire home/apt,Brooklyn,Prospect Heights,17,4.5,3,2.0,1.0,162.0,4,40.676864,-73.969681,2014-10-18 16:19:57.338
163,15962,62407,Entire home/apt,Manhattan,Lower East Side,47,4.5,2,1.0,1.0,151.0,3,40.722156,-73.986347,2014-10-18 17:55:03.059
164,16089,656594,Entire home/apt,Manhattan,Upper East Side,93,4.5,4,1.0,1.0,115.0,1,40.769407,-73.950498,2014-10-19 14:06:54.748
165,16177,63043,Private room,Brooklyn,Greenpoint,62,4.5,2,1.0,1.0,75.0,5,40.720407,-73.947053,2014-10-18 14:14:40.299
166,16284,63394,Entire home/apt,Manhattan,Chelsea,49,4.5,3,1.0,2.0,290.0,4,40.743969,-73.998495,2014-10-19 00:11:00.105
167,16326,63588,Entire home/apt,Brooklyn,Prospect Heights,56,5.0,8,4.0,2.0,405.0,5,40.678105,-73.964284,2014-10-19 12:24:46.349
168,16338,63613,Private room,Brooklyn,Fort Greene,9,4.5,2,1.0,1.0,70.0,4,40.68985,-73.969478,2014-10-19 13:33:17.742
169,16398,63859,Entire home/apt,Brooklyn,Clinton Hill,0,,4,2.0,1.0,267.0,2,40.686605,-73.960459,2014-10-18 10:43:35.121
170,16406,63696,Entire home/apt,Brooklyn,Brooklyn Heights,15,5.0,3,2.0,1.0,255.0,4,40.695312,-73.993927,2014-10-18 11:23:35.596
171,16421,63924,Private room,Manhattan,Hell's Kitchen,117,4.5,2,1.0,1.0,116.0,4,40.759786,-73.991193,2014-10-18 12:58:58.005
172,16422,63945,Private room,Brooklyn,Flatbush,19,5.0,1,1.0,1.0,99.0,1,40.654234,-73.959209,2014-10-18 13:05:27.273
173,16486,64164,Entire home/apt,Manhattan,Lower East Side,53,4.5,4,1.0,1.0,203.0,5,40.721275,-73.986718,2014-10-18 18:59:42.842
174,16567,64381,Entire home/apt,Manhattan,West Village,33,4.5,2,1.0,1.0,261.0,2,40.73356,-74.000878,2014-10-19 11:07:43.235
175,16580,64442,Private room,Manhattan,East Village,28,4.5,2,1.0,2.0,110.0,1,40.726488,-73.979035,2014-10-19 12:14:29.523
176,16595,64522,Entire home/apt,Brooklyn,Williamsburg,57,4.5,4,1.0,1.0,331.0,1,40.709231,-73.967941,2014-10-19 13:38:01.039
177,16737,65059,Private room,Manhattan,East Village,142,4.5,2,1.0,,139.0,1,40.724754,-73.982409,2014-10-18 18:33:45.356
178,16794,65197,Entire home/apt,Manhattan,West Village,10,4.5,3,1.0,1.0,209.0,1,40.738116,-73.999777,2014-10-19 00:01:10.592
179,16821,4396,Private room,Manhattan,East Village,14,4.5,1,1.0,1.0,92.0,3,40.722982,-73.984736,2014-10-19 10:57:55.501
180,16928,65676,Entire home/apt,Manhattan,Lower East Side,27,4.5,2,1.0,1.0,145.0,7,40.721684,-73.993426,2014-10-18 12:29:50.421
181,16949,65738,Entire home/apt,Manhattan,Upper East Side,8,4.5,2,0.0,1.0,151.0,5,40.782713,-73.946774,2014-10-18 14:35:55.764
182,16971,65823,Entire home/apt,Brooklyn,Sunset Park,22,5.0,2,1.0,1.5,226.0,5,40.659132,-73.992736,2014-10-18 16:34:14.135
183,16972,65826,Private room,Brooklyn,Williamsburg,0,,2,1.0,1.0,116.0,2,40.706845,-73.969148,2014-10-18 16:40:15.221
