,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
0,105,500,Private room,Manhattan,Hell's Kitchen,39,5.0,7,1.0,1.0,167.0,1,40.762099,-73.996022,2014-05-12 08:56:52.946
1,2515,2758,Private room,Manhattan,Harlem,95,4.5,2,1.0,2.0,55.0,2,40.799205,-73.953676,2014-05-12 18:11:09.122
2,2993,3352,Entire home/apt,Manhattan,Lower East Side,0,,2,1.0,1.0,168.0,5,40.723593,-73.991188,2014-05-12 15:16:46.188
3,3046,2758,Entire home/apt,Manhattan,Harlem,10,4.5,6,1.0,2.0,298.0,3,40.813498,-73.945873,2014-05-12 19:47:22.038
4,3101,2758,Private room,Manhattan,Harlem,11,4.5,2,1.0,1.0,140.0,2,40.813628,-73.946299,2014-05-12 00:57:13.100
5,3102,2758,Private room,Manhattan,Harlem,23,5.0,4,1.0,1.0,212.0,2,40.8141,-73.945891,2014-05-12 01:03:09.110
6,3153,3690,Private room,Queens,Astoria,33,5.0,2,1.0,1.0,112.0,1,40.759736,-73.906151,2014-05-12 05:13:53.328
7,3687,4647,Entire home/apt,Brooklyn,Bedford-Stuyvesant,43,4.5,3,,1.0,100.0,7,40.6783,-73.944627,2014-05-12 08:45:14.766
8,3831,4869,Private room,Brooklyn,Clinton Hill,0,,3,1.0,1.0,112.0,1,40.685138,-73.959757,2014-05-12 21:15:38.208
9,4573,5871,Entire home/apt,Brooklyn,Crown Heights,3,4.0,6,2.0,,202.0,3,40.674376,-73.93399,2014-05-12 19:01:16.331
10,5030,7201,Entire home/apt,Manhattan,Upper East Side,90,4.5,4,1.0,1.0,129.0,2,40.781098,-73.952188,2014-05-12 14:19:18.050
11,5044,7222,Entire home/apt,Manhattan,East Village,17,5.0,4,1.0,1.0,196.0,3,40.726353,-73.989371,2014-05-12 15:32:48.302
12,5053,7230,Entire home/apt,Manhattan,Upper East Side,129,4.5,4,1.0,,168.0,4,40.780267,-73.950638,2014-05-12 16:16:44.727
13,5054,7231,Entire home/apt,Manhattan,Hell's Kitchen,44,4.5,2,1.0,1.0,168.0,1,40.765509,-73.986313,2014-05-12 16:21:24.615
14,5079,7286,Entire home/apt,Manhattan,Harlem,149,5.0,4,2.0,1.0,258.0,3,40.813613,-73.945896,2014-05-12 18:31:44.881
15,5099,7322,Entire home/apt,Manhattan,Murray Hill,31,4.5,2,1.0,1.0,225.0,2,40.747714,-73.975149,2014-05-12 20:14:06.985
16,5121,7356,Private room,Brooklyn,Bedford-Stuyvesant,36,4.5,2,1.0,,56.0,2,40.686882,-73.955957,2014-05-11 09:11:09.556
17,5135,7380,Private room,Manhattan,Harlem,176,4.5,4,1.0,1.0,100.0,1,40.815396,-73.945046,2014-05-11 23:45:29.326
18,5136,7378,Entire home/apt,Brooklyn,Sunset Park,1,5.0,4,3.0,1.5,280.0,4,40.661197,-73.994227,2014-05-11 23:50:59.111
19,5145,7402,Entire home/apt,Manhattan,East Village,8,4.5,6,2.0,1.5,410.0,1,40.724583,-73.979907,2014-05-12 00:37:12.629
20,5172,7386,Entire home/apt,Manhattan,Murray Hill,38,4.5,2,1.0,1.0,145.0,5,40.744958,-73.974201,2014-05-12 02:51:53.425
21,5178,8967,Private room,Manhattan,Midtown,172,4.5,2,1.0,1.0,82.0,1,40.764681,-73.983154,2014-05-12 03:20:32.601
22,5203,7490,Private room,Manhattan,Upper West Side,79,5.0,1,1.0,,90.0,1,40.801779,-73.967229,2014-05-12 07:06:55.177
23,5216,7510,Entire home/apt,Manhattan,Flatiron District,27,4.0,4,,1.0,213.0,2,40.743572,-73.989987,2014-05-12 08:13:00.378
24,5222,7516,Entire home/apt,Manhattan,East Village,86,4.5,2,1.0,1.0,185.0,2,40.727103,-73.980679,2014-05-12 08:41:16.720
25,5238,7549,Entire home/apt,Manhattan,Chinatown,75,4.5,3,1.0,1.0,163.0,1,40.713444,-73.990375,2014-05-12 10:06:33.982
26,5270,7626,Entire home/apt,Manhattan,Lower East Side,102,4.5,3,1.0,1.0,112.0,3,40.717605,-73.986643,2014-05-12 12:52:58.513
27,5295,7702,Entire home/apt,Manhattan,Upper West Side,24,5.0,2,1.0,1.0,152.0,2,40.803158,-73.965446,2014-05-12 15:05:57.651
28,5316,7746,Private room,Manhattan,Tribeca,4,4.5,1,1.0,,101.0,2,40.719354,-74.009209,2014-05-12 16:53:04.256
29,5489,8178,Entire home/apt,Brooklyn,South Slope,156,4.5,4,2.0,,163.0,1,40.669349,-73.987054,2014-05-12 09:41:13.196
30,5510,7402,Entire home/apt,Manhattan,East Village,17,4.5,5,1.0,1.0,275.0,3,40.724628,-73.980338,2014-05-12 11:27:12.881
31,5552,8380,Entire home/apt,Manhattan,West Village,45,5.0,2,1.0,1.0,241.0,1,40.736491,-74.010575,2014-05-12 15:11:04.610
32,5743,9325,Entire home/apt,Manhattan,Hell's Kitchen,125,5.0,2,,1.0,191.0,2,40.760857,-73.991691,2014-05-12 09:30:13.576
33,5803,9744,Private room,Brooklyn,South Slope,95,5.0,2,1.0,,103.0,4,40.66829,-73.987791,2014-05-12 14:46:17.033
34,5818,2845,Private room,Manhattan,Hell's Kitchen,43,4.5,2,1.0,1.0,219.0,3,40.763927,-73.987877,2014-05-12 16:02:25.900
35,5862,2845,Entire home/apt,Manhattan,Hell's Kitchen,19,5.0,5,2.0,2.0,505.0,2,40.769005,-73.990533,2014-05-12 19:47:41.151
36,5945,4267,Private room,Manhattan,Upper West Side,56,4.5,2,1.0,1.0,140.0,1,40.791046,-73.974345,2014-05-12 03:16:06.305
37,5947,10889,Entire home/apt,Brooklyn,Williamsburg,87,5.0,4,2.0,1.0,281.0,2,40.719935,-73.961969,2014-05-12 03:25:24.726
38,6011,11481,Entire home/apt,Brooklyn,Gowanus,87,4.5,4,1.0,1.0,185.0,3,40.670615,-73.991445,2014-05-12 10:32:09.100
39,6103,5871,Entire home/apt,Brooklyn,Crown Heights,4,5.0,6,2.0,1.0,202.0,4,40.674522,-73.941096,2014-05-12 18:31:48.304
40,6111,12169,Private room,Brooklyn,Greenpoint,70,4.5,2,1.0,,129.0,2,40.719211,-73.951231,2014-05-12 19:11:54.271
41,6171,12712,Entire home/apt,Manhattan,Lower East Side,115,4.5,3,1.0,1.0,163.0,3,40.720735,-73.982107,2014-05-12 00:47:14.006
42,6177,2845,Private room,Manhattan,Hell's Kitchen,3,4.5,2,1.0,1.0,253.0,3,40.764799,-73.989423,2014-05-12 01:17:16.504
43,6202,12869,Entire home/apt,Manhattan,East Village,12,4.5,2,1.0,1.0,281.0,3,40.724708,-73.981569,2014-05-12 03:20:34.440
44,6288,13341,Private room,Manhattan,Kips Bay,32,5.0,2,1.0,1.0,185.0,4,40.739482,-73.983757,2014-05-12 12:21:18.150
45,6404,13001,Private room,Manhattan,Upper West Side,32,5.0,3,1.0,1.0,112.0,1,40.801912,-73.966127,2014-05-11 09:22:20.189
46,6436,14063,Entire home/apt,Brooklyn,Williamsburg,14,5.0,4,1.0,1.0,129.0,14,40.711308,-73.953555,2014-05-12 01:30:27.803
47,6775,7351,Private room,Brooklyn,Clinton Hill,34,4.0,3,1.0,1.0,83.0,8,40.684262,-73.964639,2014-05-12 10:12:37.922
48,6990,16800,Private room,Manhattan,East Harlem,115,5.0,1,1.0,1.0,107.0,4,40.789624,-73.94802,2014-05-12 04:58:11.933
49,7063,17296,Entire home/apt,Manhattan,Chinatown,67,4.5,6,,1.0,168.0,1,40.717355,-73.99955,2014-05-12 12:58:38.103
50,7064,17297,Private room,Brooklyn,Williamsburg,6,5.0,2,1.0,1.0,140.0,2,40.712643,-73.958624,2014-05-12 13:04:09.001
51,7097,17571,Entire home/apt,Brooklyn,Fort Greene,57,5.0,2,1.0,1.0,213.0,2,40.691685,-73.971845,2014-05-12 15:57:46.406
52,7131,17985,Entire home/apt,Manhattan,East Village,35,4.5,4,2.0,1.0,202.0,5,40.724751,-73.987588,2014-05-12 18:52:09.205
53,7258,18729,Entire home/apt,Brooklyn,Gowanus,8,5.0,4,2.0,1.0,421.0,3,40.67666,-73.987536,2014-05-12 07:43:16.217
54,7385,19531,Entire home/apt,Manhattan,Midtown,6,4.5,3,1.0,1.5,225.0,2,40.752456,-73.966993,2014-05-12 18:41:39.769
55,7505,15977,Private room,Manhattan,Harlem,169,4.5,2,1.0,1.0,79.0,3,40.802351,-73.954311,2014-05-12 05:14:09.828
56,7540,19969,Entire home/apt,Manhattan,SoHo,36,5.0,2,1.0,1.0,443.0,1,40.723218,-73.998228,2014-05-12 09:57:14.651
57,7966,4934,Entire home/apt,Brooklyn,Boerum Hill,26,4.5,2,,,168.0,3,40.685611,-73.986734,2014-05-12 01:03:35.622
58,7970,10496,Entire home/apt,Manhattan,Flatiron District,30,4.5,4,,1.0,202.0,2,40.743003,-73.990652,2014-05-12 01:22:02.736
59,8024,22486,Private room,Brooklyn,Park Slope,57,4.5,10,1.0,3.0,146.0,1,40.680694,-73.977058,2014-05-12 07:33:34.792
60,8025,22486,Private room,Brooklyn,Park Slope,13,5.0,3,1.0,3.0,129.0,1,40.679895,-73.977976,2014-05-12 07:37:46.409
61,8089,22870,Private room,Brooklyn,Williamsburg,43,4.0,2,1.0,1.0,84.0,4,40.708038,-73.950398,2014-05-12 13:09:36.448
62,8110,22486,Private room,Brooklyn,Park Slope,31,4.5,2,1.0,3.0,146.0,1,40.680006,-73.978645,2014-05-12 15:01:28.671
63,8225,2758,Private room,Manhattan,Harlem,60,4.5,2,1.0,1.0,55.0,3,40.799514,-73.954392,2014-05-12 01:17:31.252
64,8343,24222,Entire home/apt,Manhattan,East Village,4,4.5,6,3.0,1.5,421.0,3,40.724808,-73.980565,2014-05-12 12:58:50.617
65,8378,24417,Entire home/apt,Manhattan,SoHo,37,5.0,2,,1.0,185.0,2,40.723481,-74.005115,2014-05-12 16:02:44.657
66,8490,25183,Entire home/apt,Brooklyn,Bedford-Stuyvesant,30,4.5,5,1.0,1.0,168.0,2,40.683711,-73.940278,2014-05-12 02:00:59.308
67,9123,29096,Entire home/apt,Manhattan,East Village,124,5.0,2,,1.0,152.0,3,40.72511,-73.984501,2014-05-12 14:03:01.131
68,9357,30193,Entire home/apt,Manhattan,Hell's Kitchen,40,5.0,2,,1.0,168.0,3,40.767154,-73.985329,2014-05-12 12:05:21.563
69,9361,7351,Entire home/apt,Brooklyn,Clinton Hill,4,4.5,3,1.0,1.0,168.0,10,40.684029,-73.964379,2014-05-12 12:27:43.585
70,9379,12370,Entire home/apt,Manhattan,East Village,11,5.0,5,,1.0,251.0,3,40.726312,-73.987828,2014-05-12 14:03:06.207
71,9386,12370,Entire home/apt,Manhattan,East Village,3,5.0,3,1.0,1.0,257.0,3,40.721042,-73.982357,2014-05-12 14:41:09.481
72,9394,12370,Entire home/apt,Manhattan,East Village,11,4.5,5,1.0,1.0,238.0,4,40.724694,-73.988743,2014-05-12 15:22:08.569
73,9398,12370,Entire home/apt,Manhattan,East Village,4,4.0,4,1.0,1.0,238.0,3,40.724881,-73.989011,2014-05-12 15:43:18.003
74,9529,30990,Entire home/apt,Manhattan,West Village,82,5.0,2,1.0,1.0,281.0,1,40.737885,-74.008348,2014-05-12 03:16:29.920
75,9668,32294,Private room,Manhattan,Harlem,141,4.5,2,1.0,1.0,56.0,3,40.822452,-73.951036,2014-05-12 16:53:23.403
76,9680,32330,Entire home/apt,Manhattan,East Village,35,4.5,4,,,146.0,3,40.724135,-73.978098,2014-05-12 17:55:48.810
77,9704,32045,Private room,Manhattan,Harlem,0,,1,1.0,1.5,89.0,3,40.811634,-73.951503,2014-05-12 19:56:58.448
78,9759,32814,Entire home/apt,Manhattan,East Village,7,4.5,2,1.0,1.0,219.0,3,40.724418,-73.986904,2014-05-12 01:08:09.540
79,9782,32169,Private room,Brooklyn,Greenpoint,98,4.0,4,1.0,1.5,62.0,2,40.722193,-73.937619,2014-05-12 03:02:50.265
80,9783,32294,Private room,Manhattan,Harlem,149,4.5,2,1.0,,56.0,3,40.821302,-73.953183,2014-05-12 03:08:20.068
81,9896,33279,Private room,Brooklyn,Clinton Hill,23,4.5,2,1.0,1.0,89.0,2,40.695366,-73.968633,2014-05-12 14:30:56.322
82,9985,32330,Entire home/apt,Manhattan,East Village,54,4.5,2,,1.0,146.0,3,40.723502,-73.978423,2014-05-11 09:11:19.441
83,10452,35935,Private room,Brooklyn,Bedford-Stuyvesant,43,4.5,3,1.0,,67.0,1,40.683103,-73.954731,2014-05-12 18:16:30.960
84,10605,37346,Entire home/apt,Manhattan,Inwood,49,4.0,3,1.0,1.0,112.0,3,40.868742,-73.925697,2014-05-12 09:19:44.014
85,10708,25183,Private room,Brooklyn,Bedford-Stuyvesant,2,,1,1.0,2.0,90.0,2,40.684436,-73.939186,2014-05-12 18:16:32.752
86,10744,38472,Entire home/apt,Brooklyn,Crown Heights,78,4.5,6,2.0,,281.0,2,40.67055,-73.959447,2014-05-12 21:20:35.129
87,10767,38649,Private room,Manhattan,Greenwich Village,94,4.5,2,1.0,,107.0,4,40.728022,-74.000844,2014-05-11 23:45:55.224
88,10950,39636,Private room,Brooklyn,Clinton Hill,10,5.0,4,1.0,1.0,112.0,2,40.68775,-73.964796,2014-05-12 17:03:53.041
89,10962,9744,Private room,Brooklyn,South Slope,72,5.0,2,1.0,2.0,101.0,4,40.668693,-73.987798,2014-05-12 18:06:18.813
90,10980,39955,Entire home/apt,Manhattan,Midtown,80,5.0,2,1.0,1.0,253.0,5,40.750642,-73.970604,2014-05-12 19:37:16.837
91,10994,33279,Entire home/apt,Manhattan,East Village,17,4.5,2,,,202.0,3,40.729975,-73.983228,2014-05-12 20:49:56.565
92,11174,40979,Private room,Brooklyn,Bushwick,25,5.0,2,1.0,1.0,64.0,3,40.704575,-73.918694,2014-05-12 14:20:13.864
93,11396,42275,Entire home/apt,Manhattan,Tribeca,6,5.0,4,0.0,1.0,309.0,5,40.716527,-74.010506,2014-05-12 11:17:29.857
94,11541,2868,Private room,Brooklyn,Clinton Hill,5,4.5,5,1.0,1.0,84.0,1,40.685303,-73.964665,2014-05-12 00:16:27.759
95,11570,43280,Entire home/apt,Manhattan,Hell's Kitchen,35,4.5,5,2.0,1.0,314.0,7,40.768588,-73.986286,2014-05-12 02:42:50.714
96,11636,21105,Entire home/apt,Manhattan,Murray Hill,1,5.0,4,1.0,1.0,223.0,14,40.743802,-73.973072,2014-05-12 09:57:39.348
97,11777,32330,Entire home/apt,Manhattan,East Village,32,4.0,9,3.0,2.0,382.0,4,40.722957,-73.977921,2014-05-11 09:11:29.452
98,11793,32105,Entire home/apt,Manhattan,East Village,7,4.5,1,1.0,1.0,157.0,10,40.730049,-73.986955,2014-05-11 23:55:26.510
99,11900,45016,Entire home/apt,Brooklyn,Bedford-Stuyvesant,88,4.5,6,2.0,1.0,191.0,3,40.690177,-73.952223,2014-05-12 10:38:03.039
100,11929,45324,Private room,Queens,Jamaica,0,,2,1.0,1.0,51.0,7,40.671664,-73.781145,2014-05-12 13:09:59.004
101,11930,45324,Private room,Queens,Jamaica,1,4.0,2,1.0,1.0,51.0,14,40.671446,-73.77979,2014-05-12 13:15:34.990
102,11931,45324,Private room,Queens,Jamaica,4,3.5,2,1.0,1.0,51.0,14,40.671605,-73.779671,2014-05-12 13:20:55.848
103,11983,45657,Entire home/apt,Manhattan,East Village,23,3.5,5,2.0,1.0,268.0,1,40.726606,-73.984795,2014-05-12 17:49:49.777
104,12048,7549,Shared room,Manhattan,Lower East Side,94,4.5,1,1.0,1.0,45.0,1,40.714009,-73.989171,2014-05-11 23:51:14.811
105,12192,46978,Private room,Manhattan,East Village,113,4.5,2,1.0,1.0,73.0,2,40.722901,-73.98199,2014-05-12 13:46:55.889
106,12278,47532,Entire home/apt,Manhattan,East Harlem,54,4.5,5,1.0,1.0,89.0,4,40.79623,-73.936921,2014-05-12 21:10:55.838
107,12303,47618,Private room,Brooklyn,Fort Greene,13,5.0,2,1.0,2.0,112.0,6,40.692954,-73.971238,2014-05-11 23:46:09.649
108,12343,47727,Entire home/apt,Manhattan,Harlem,52,5.0,3,1.0,1.0,168.0,3,40.81175,-73.944778,2014-05-12 03:08:46.081
109,12397,48385,Entire home/apt,Brooklyn,Bedford-Stuyvesant,13,4.5,3,2.0,1.0,113.0,3,40.69196,-73.930369,2014-05-12 09:19:55.570
110,12511,48990,Private room,Manhattan,East Village,127,4.5,2,1.0,1.0,95.0,1,40.724407,-73.979003,2014-05-12 19:12:35.414
111,12549,49194,Private room,Manhattan,Harlem,3,4.5,2,1.0,1.0,84.0,1,40.82946,-73.94855,2014-05-11 22:54:51.227
112,12579,49366,Entire home/apt,Brooklyn,Clinton Hill,9,5.0,3,2.0,1.5,387.0,3,40.684702,-73.966723,2014-05-12 01:26:40.892
113,12595,49518,Private room,Manhattan,Hell's Kitchen,69,5.0,6,1.0,1.0,213.0,2,40.756101,-73.996303,2014-05-12 02:47:05.628
114,12596,62745,Entire home/apt,Manhattan,Upper East Side,46,4.5,5,2.0,1.0,168.0,1,40.770581,-73.950761,2014-05-12 02:52:26.080
115,12622,49623,Private room,Manhattan,East Village,13,4.5,2,1.0,1.0,52.0,20,40.721871,-73.984583,2014-05-12 04:58:53.566
116,12902,49163,Private room,Brooklyn,Williamsburg,19,4.5,2,1.0,1.0,140.0,3,40.713927,-73.939808,2014-05-12 08:41:34.132
117,12937,50124,Private room,Queens,Long Island City,57,5.0,4,1.0,1.0,135.0,3,40.747708,-73.947395,2014-05-12 11:43:31.979
118,12940,50148,Entire home/apt,Brooklyn,Bedford-Stuyvesant,20,4.0,4,1.0,1.0,168.0,4,40.681112,-73.955911,2014-05-12 12:00:08.860
119,12983,50478,Private room,Brooklyn,Greenpoint,68,4.5,3,1.0,2.0,56.0,15,40.735492,-73.958041,2014-05-12 15:47:30.449
120,13076,50912,Private room,Brooklyn,Prospect Heights,7,4.5,1,1.0,1.0,84.0,1,40.675045,-73.964366,2014-05-12 00:11:19.754
121,13082,50958,Entire home/apt,Manhattan,Chelsea,5,5.0,2,,1.0,185.0,2,40.742949,-73.997707,2014-05-12 00:43:10.211
122,13121,27848,Private room,Queens,Jamaica,42,4.5,4,1.0,1.0,76.0,2,40.67117,-73.765764,2014-05-12 03:56:34.374
123,13362,52043,Private room,Brooklyn,Williamsburg,52,4.5,1,1.0,1.0,107.0,2,40.715022,-73.958098,2014-05-12 02:43:00.042
124,13394,52335,Private room,Brooklyn,Fort Greene,61,5.0,2,1.0,1.0,90.0,3,40.691424,-73.973758,2014-05-12 05:20:23.630
125,13414,52451,Private room,Brooklyn,Williamsburg,32,4.5,2,1.0,1.5,84.0,5,40.717865,-73.959077,2014-05-12 08:41:40.121
126,13475,52679,Entire home/apt,Manhattan,Central Park,44,5.0,2,1.0,1.0,140.0,3,40.798437,-73.95835,2014-05-12 14:03:29.005
127,13495,52788,Entire home/apt,Manhattan,Upper East Side,15,5.0,2,1.0,1.0,223.0,3,40.78742,-73.955473,2014-05-12 15:47:33.002
128,13532,17019,Entire home/apt,Manhattan,East Village,17,5.0,2,1.0,1.0,180.0,3,40.722067,-73.978555,2014-05-12 18:57:04.780
129,13552,7612,Entire home/apt,Manhattan,Upper West Side,9,4.5,2,,1.0,157.0,4,40.778976,-73.981714,2014-05-12 20:40:21.636
130,13755,53179,Entire home/apt,Manhattan,Hell's Kitchen,123,5.0,3,,1.0,180.0,2,40.767096,-73.987223,2014-05-12 16:07:49.310
131,13803,54255,Entire home/apt,Manhattan,West Village,42,5.0,5,1.0,1.0,336.0,1,40.731453,-74.005044,2014-05-12 20:15:23.545
132,13808,54275,Private room,Brooklyn,Bedford-Stuyvesant,51,4.5,2,1.0,1.0,101.0,1,40.680426,-73.939337,2014-05-12 20:40:26.488
133,13910,45324,Private room,Queens,Jamaica,3,4.0,2,1.0,1.0,51.0,14,40.671667,-73.781543,2014-05-12 07:24:01.967
134,14046,55176,Private room,Manhattan,Lower East Side,122,5.0,2,1.0,1.0,168.0,3,40.714687,-73.981337,2014-05-12 19:06:58.877
135,14074,55298,Entire home/apt,Manhattan,Chelsea,89,4.5,3,,,180.0,21,40.739491,-73.996074,2014-05-12 21:31:18.831
136,14161,7402,Entire home/apt,Manhattan,East Village,17,4.5,7,3.0,1.0,410.0,3,40.723357,-73.982461,2014-05-12 05:14:58.082
137,14314,56246,Entire home/apt,Brooklyn,Greenpoint,31,5.0,4,1.0,1.0,156.0,3,40.734222,-73.952626,2014-05-12 20:08:55.366
138,14322,56284,Entire home/apt,Manhattan,Kips Bay,4,4.5,4,1.0,1.0,202.0,7,40.739612,-73.980743,2014-05-12 20:50:08.563
139,14374,2339,Entire home/apt,Manhattan,East Village,46,4.5,4,2.0,1.0,303.0,3,40.722071,-73.983963,2014-05-12 01:40:58.194
140,14377,56512,Entire home/apt,Brooklyn,Williamsburg,43,5.0,2,1.0,1.0,168.0,2,40.708808,-73.959302,2014-05-12 01:56:32.806
141,14383,56521,Entire home/apt,Manhattan,Hell's Kitchen,28,4.5,2,,1.0,196.0,3,40.767707,-73.99253,2014-05-12 02:27:08.925
142,14434,7356,Private room,Brooklyn,Bedford-Stuyvesant,34,4.5,2,1.0,,56.0,2,40.687757,-73.950158,2014-05-12 08:23:23.368
143,14435,56793,Private room,Brooklyn,Carroll Gardens,16,4.5,1,1.0,1.0,73.0,3,40.678051,-74.000678,2014-05-12 08:27:39.938
144,14478,56944,Private room,Manhattan,Gramercy,13,4.5,2,1.0,,89.0,1,40.735424,-73.979913,2014-05-12 12:11:36.943
145,14539,57142,Entire home/apt,Brooklyn,Flatbush,86,4.5,5,2.0,1.0,155.0,3,40.638486,-73.967753,2014-05-12 17:28:34.328
146,14580,56944,Entire home/apt,Manhattan,Gramercy,48,4.0,6,2.0,1.0,111.0,1,40.737222,-73.981109,2014-05-12 21:00:34.190
147,14694,55469,Entire home/apt,Brooklyn,Flatbush,2,4.5,2,1.0,2.0,163.0,3,40.636053,-73.960257,2014-05-12 08:41:56.788
148,14699,55469,Entire home/apt,Brooklyn,Flatbush,1,3.0,6,3.0,2.0,410.0,7,40.635976,-73.960241,2014-05-12 09:08:45.695
149,14708,55469,Entire home/apt,Brooklyn,Flatbush,2,5.0,2,1.0,2.0,152.0,4,40.634708,-73.960777,2014-05-12 09:57:52.129
150,14779,50148,Entire home/apt,Brooklyn,Bedford-Stuyvesant,37,4.0,5,1.0,1.0,168.0,4,40.679805,-73.955833,2014-05-12 16:07:53.344
151,14810,46978,Private room,Manhattan,East Village,19,4.5,2,1.0,1.0,73.0,2,40.724289,-73.98169,2014-05-12 18:47:26.427
152,15110,3647,Entire home/apt,Queens,Elmhurst,4,4.5,3,2.0,1.0,89.0,5,40.732708,-73.882002,2014-05-11 23:00:55.037
153,15220,59734,Private room,Manhattan,Hell's Kitchen,83,5.0,1,1.0,1.0,77.0,3,40.755028,-73.992876,2014-05-12 09:57:54.041
154,15230,59777,Entire home/apt,Brooklyn,Bedford-Stuyvesant,7,4.5,6,3.0,,232.0,1,40.686616,-73.932752,2014-05-12 10:46:58.816
155,15338,32169,Private room,Brooklyn,Greenpoint,74,4.0,4,1.0,1.5,62.0,2,40.724011,-73.93788,2014-05-12 20:08:59.706
156,15352,60185,Private room,Manhattan,Theater District,0,,2,1.0,1.0,240.0,7,40.761904,-73.986151,2014-05-12 21:21:08.352
157,15491,59777,Private room,Brooklyn,Bedford-Stuyvesant,4,4.0,2,1.0,,77.0,1,40.686846,-73.932448,2014-05-12 11:12:20.166
158,15493,59777,Private room,Brooklyn,Bedford-Stuyvesant,20,4.0,2,1.0,,66.0,1,40.685238,-73.931434,2014-05-12 11:22:58.762
159,15509,59777,Private room,Brooklyn,Bedford-Stuyvesant,13,4.0,2,1.0,,66.0,1,40.685384,-73.932709,2014-05-12 12:48:56.414
160,15639,61223,Entire home/apt,Brooklyn,Bedford-Stuyvesant,1,,2,1.0,1.0,168.0,1,40.680869,-73.933318,2014-05-12 00:27:59.063
161,15656,61299,Entire home/apt,Brooklyn,Williamsburg,31,4.5,4,2.0,0.0,225.0,2,40.714568,-73.961205,2014-05-12 01:52:21.854
162,15688,61414,Entire home/apt,Brooklyn,Bedford-Stuyvesant,43,4.5,5,1.0,1.0,163.0,3,40.683928,-73.958006,2014-05-12 04:30:20.071
163,15700,61446,Entire home/apt,Manhattan,East Harlem,54,5.0,2,1.0,1.0,168.0,5,40.78625,-73.951161,2014-05-12 07:13:28.224
164,15711,61491,Entire home/apt,Manhattan,Upper East Side,33,4.5,6,2.0,1.0,314.0,3,40.770654,-73.952695,2014-05-12 08:08:44.103
165,15729,61531,Private room,Brooklyn,Red Hook,20,4.0,2,1.0,,100.0,1,40.676947,-74.011209,2014-05-12 09:42:04.023
166,15796,61414,Entire home/apt,Brooklyn,Clinton Hill,19,4.0,2,0.0,0.5,111.0,3,40.682092,-73.958808,2014-05-12 15:33:10.902
167,15875,61862,Private room,Queens,Astoria,45,5.0,3,1.0,1.0,84.0,2,40.76817,-73.920448,2014-05-11 09:19:26.031
168,15880,62122,Entire home/apt,Brooklyn,Prospect Park,5,5.0,2,,1.0,135.0,3,40.660474,-73.963606,2014-05-11 23:11:59.694
169,15907,61821,Entire home/apt,Manhattan,Chelsea,1,5.0,2,1.0,1.0,337.0,1,40.749471,-73.998948,2014-05-12 01:26:50.146
170,15940,62330,Entire home/apt,Manhattan,Upper East Side,43,5.0,3,1.0,1.0,190.0,3,40.767717,-73.959856,2014-05-12 04:11:32.688
171,15944,62352,Entire home/apt,Brooklyn,Prospect Heights,14,4.5,3,2.0,1.0,157.0,4,40.676864,-73.969681,2014-05-12 04:30:22.108
172,15962,62407,Entire home/apt,Manhattan,Lower East Side,40,4.5,2,1.0,1.0,146.0,3,40.722156,-73.986347,2014-05-12 07:44:02.571
173,15970,62424,Entire home/apt,Manhattan,Hell's Kitchen,30,5.0,2,1.0,,145.0,5,40.767263,-73.992095,2014-05-12 08:23:35.040
174,16089,656594,Entire home/apt,Manhattan,Upper East Side,82,4.5,4,1.0,1.0,111.0,1,40.769407,-73.950498,2014-05-12 18:42:17.028
175,16111,62868,Entire home/apt,Manhattan,Lower East Side,8,5.0,2,1.0,1.0,185.0,4,40.718925,-73.990283,2014-05-12 20:36:07.212
176,16177,63043,Private room,Brooklyn,Greenpoint,53,4.5,2,1.0,1.0,56.0,5,40.720407,-73.947053,2014-05-12 02:37:59.845
177,16284,63394,Entire home/apt,Manhattan,Chelsea,45,4.5,3,1.0,2.0,163.0,4,40.744961,-73.999304,2014-05-12 13:26:06.036
178,16326,63588,Entire home/apt,Brooklyn,Prospect Heights,46,5.0,8,4.0,2.0,381.0,5,40.678105,-73.964284,2014-05-12 17:04:07.045
179,16338,63613,Private room,Brooklyn,Clinton Hill,5,4.0,2,1.0,1.0,79.0,2,40.692559,-73.969661,2014-05-12 18:06:33.194
180,16363,63706,Entire home/apt,Manhattan,Financial District,0,,4,0.0,1.0,225.0,1,40.704849,-74.008073,2014-05-12 20:15:26.867
181,16406,63696,Entire home/apt,Brooklyn,Brooklyn Heights,14,5.0,3,2.0,1.0,247.0,4,40.695312,-73.993927,2014-05-12 00:21:56.414
182,16421,63924,Private room,Manhattan,Hell's Kitchen,106,4.5,3,1.0,1.0,112.0,3,40.759786,-73.991193,2014-05-12 01:36:19.006
183,16422,63945,Private room,Brooklyn,Flatbush,10,4.5,1,1.0,1.0,84.0,1,40.654234,-73.959209,2014-05-12 01:41:07.669
184,16486,64164,Entire home/apt,Manhattan,Lower East Side,49,4.5,5,1.0,1.0,253.0,6,40.721275,-73.986718,2014-05-12 08:42:08.512
185,16567,64381,Entire home/apt,Manhattan,West Village,19,4.5,2,1.0,1.0,253.0,2,40.73475,-74.001862,2014-05-12 15:47:55.167
